Business Unit,Division,Family,Product,Product Description,UoM,Orderable UoM,Barcode (GTIN)
Coronary,Stents,Vision,1010142-18,MULTI-LINK OTW VISION+AK4- Coronary Stent System 2.75 mm x 18 mm/Over-the-Wire,EA,1,08717648069666
Coronary,Stents,Vision,1010142-23,MULTI-LINK OTW VISION+AK4- Coronary Stent System 2.75 mm x 23 mm/Over-the-Wire,EA,1,08717648069673
Coronary,Stents,Vision,1010142-28,MULTI-LINK OTW VISION+AK4- Coronary Stent System 2.75 mmx 28 mm/Over-the-Wire,EA,1,08717648069680
Coronary,Stents,Vision,1010143-08,MULTI-LINK OTW VISION+AK4- Coronary Stent System 3.0 mm x 08 mm/Over-the-Wire,EA,1,08717648069697
Coronary,Stents,Vision,1010143-12,MULTI-LINK OTW VISION+AK4- Coronary Stent System 3.0 mm x 12 mm/Over-the-Wire,EA,1,08717648069703
Coronary,Stents,Vision,1010143-15,MULTI-LINK OTW VISION+AK4- Coronary Stent System 3.0 mm x 15 mm/Over-the-Wire,EA,1,08717648069710
Coronary,Stents,Vision,1010143-18,MULTI-LINK OTW VISION+AK4- Coronary Stent System 3.0 mm x 18 mm/Over-the-Wire,EA,1,08717648069727
Coronary,Stents,Vision,1010143-23,MULTI-LINK OTW VISION+AK4- Coronary Stent System 3.0 mm x 23mm/Over-the-Wire,EA,1,08717648069734
Coronary,Stents,Vision,1010143-28,MULTI-LINK OTW VISION+AK4- Coronary Stent System 3.0 mm x 28 mm/Over-the-Wire,EA,1,08717648069741
Coronary,Stents,Vision,1010144-08,MULTI-LINK OTW VISION+AK4- Coronary Stent System 3.5 mm x 08 mm/Over-the-Wire,EA,1,08717648069772
Coronary,Stents,Vision,1010144-12,MULTI-LINK OTW VISION+AK4- Coronary Stent System 3.5 mm x 12 mm/Over-the-Wire,EA,1,08717648069789
Coronary,Stents,Vision,1010144-15,MULTI-LINK OTW VISION+AK4- Coronary Stent System 3.5 mm x 15 mm/Over-the-Wire,EA,1,08717648069796
Coronary,Stents,Vision,1010144-18,MULTI-LINK OTW VISION+AK4- Coronary Stent System 3.5 mm x 18 mm/Over-the-Wire,EA,1,08717648069802
Coronary,Stents,Vision,1010144-23,MULTI-LINK OTW VISION+AK4- Coronary Stent System 3.5 mm x 23 mm/Over-the-Wire,EA,1,08717648069819
Coronary,Stents,Vision,1010144-28,MULTI-LINK OTW VISION+AK4- Coronary Stent System 3.5 mm x 28 mm/Over-the-Wire,EA,1,08717648069826
Coronary,Stents,Vision,1010145-08,MULTI-LINK OTW VISION+AK4- Coronary Stent System 4.0 mm x 08 mm/Over-the-Wire,EA,1,08717648069857
Coronary,Stents,Vision,1010145-12,MULTI-LINK OTW VISION+AK4- Coronary Stent System 4.0 mm x 12 mm/Over-the-Wire,EA,1,08717648069864
Coronary,Stents,Vision,1010145-15,MULTI-LINK OTW VISION+AK4- Coronary Stent System 4.0 mm x 15 mm/Over-the-Wire,EA,1,08717648069871
Coronary,Stents,Vision,1010145-18,MULTI-LINK OTW VISION+AK4- Coronary Stent System 4.0 mm x 18 mm/Over-the-Wire,EA,1,08717648069888
Coronary,Stents,Vision,1010145-23,MULTI-LINK OTW VISION+AK4- Coronary Stent System 4.0 mm x 23 mm/Over-the-Wire,EA,1,08717648069895
Coronary,Stents,Vision,1010145-28,MULTI-LINK OTW VISION+AK4- Coronary Stent System 4.0 mm x 28 mm/Over-the-Wire,EA,1,08717648069901
Coronary,Wires,Advance,1044586,+ACI-HI-TORQUE ADVANCE LITE+ISI- Guide Wire .014+ACIAIg- Straight Tip 3.0 cm x 190 cm+ACI-,EA,1,08717648014468
Coronary,Wires,Advance,1044586,+ACI-HI-TORQUE ADVANCE LITE+ISI- Guide Wire .014+ACIAIg- Straight Tip 3.0 cm x 190 cm+ACI-,PCK,Reference Only,28717648014462
Coronary,Wires,Advance,1044587,+ACI-HI-TORQUE ADVANCE LITE+ISI- Guide Wire .014+ACIAIg- Straight Tip 3.0 cm x 300 cm+ACI-,EA,1,08717648014475
Coronary,Wires,Advance,1044587,+ACI-HI-TORQUE ADVANCE LITE+ISI- Guide Wire .014+ACIAIg- Straight Tip 3.0 cm x 300 cm+ACI-,PCK,Reference Only,28717648014479
Coronary,Wires,Advance,1044588,+ACI-HI-TORQUE ADVANCE+ISI- Guide Wire .014+ACIAIg- Straight Tip 3.0 cm x 190 cm+ACI-,EA,1,08717648014482
Coronary,Wires,Advance,1044588,+ACI-HI-TORQUE ADVANCE+ISI- Guide Wire .014+ACIAIg- Straight Tip 3.0 cm x 190 cm+ACI-,PCK,Reference Only,28717648014486
Coronary,Wires,Advance,1044589,+ACI-HI-TORQUE ADVANCE+ISI- Guide Wire .014+ACIAIg- Straight Tip 3.0 cm x 300 cm+ACI-,PCK,Reference Only,28717648014493
Coronary,Wires,Advance,1044589,+ACI-HI-TORQUE ADVANCE+ISI- Guide Wire .014+ACIAIg- Straight Tip 3.0 cm x 300 cm+ACI-,EA,1,08717648014499
Coronary,Wires,Advance,1044586J,+ACI-HI-TORQUE ADVANCE LITE+ISI- Guide Wire .014+ACIAIg- J Tip 3.0 cm x 190 cm+ACI-,PCK,Reference Only,28717648079409
Coronary,Wires,Advance,1044586J,+ACI-HI-TORQUE ADVANCE LITE+ISI- Guide Wire .014+ACIAIg- J Tip 3.0 cm x 190 cm+ACI-,EA,1,08717648079405
Coronary,Wires,Advance,1044587J,+ACI-HI-TORQUE ADVANCE LITE+ISI- Guide Wire .014+ACIAIg- J Tip 3.0 cm x 300 cm+ACI-,PCK,Reference Only,28717648079416
Coronary,Wires,Advance,1044587J,+ACI-HI-TORQUE ADVANCE LITE+ISI- Guide Wire .014+ACIAIg- J Tip 3.0 cm x 300 cm+ACI-,EA,1,08717648079412
Coronary,Wires,Advance,1044588J,+ACI-HI-TORQUE ADVANCE+ISI- Guide Wire .014+ACIAIg- J Tip 3.0 cm x 190 cm+ACI-,PCK,Reference Only,28717648079423
Coronary,Wires,Advance,1044588J,+ACI-HI-TORQUE ADVANCE+ISI- Guide Wire .014+ACIAIg- J Tip 3.0 cm x 190 cm+ACI-,EA,1,08717648079429
Coronary,Wires,Advance,1044589J,+ACI-HI-TORQUE ADVANCE+ISI- Guide Wire .014+ACIAIg- J Tip 3.0 cm x 300 cm+ACI-,PCK,Reference Only,28717648079430
Coronary,Wires,Advance,1044589J,+ACI-HI-TORQUE ADVANCE+ISI- Guide Wire .014+ACIAIg- J Tip 3.0 cm x 300 cm+ACI-,EA,1,08717648079436
Coronary,Wires,All Star,1001740,+ACI-HI-TORQUE ALL STAR+ISI- Guide Wire .014+ACIAIg- Straight Tip 3.0 cm x 190 cm+ACI-,EA,1,08717648013812
Coronary,Wires,All Star,1001740,+ACI-HI-TORQUE ALL STAR+ISI- Guide Wire .014+ACIAIg- Straight Tip 3.0 cm x 190 cm+ACI-,PCK,Reference Only,28717648013816
Coronary,Wires,All Star,1001741,+ACI-HI-TORQUE ALL STAR+ISI- Guide Wire .014+ACIAIg- Straight Tip 3.0 cm x 300 cm+ACI-,PCK,Reference Only,28717648013823
Coronary,Wires,All Star,1001741,+ACI-HI-TORQUE ALL STAR+ISI- Guide Wire .014+ACIAIg- Straight Tip 3.0 cm x 300 cm+ACI-,EA,1,08717648013829
Coronary,Wires,All Star,1001740J,+ACI-HI-TORQUE ALL STAR+ISI- Guide Wire .014+ACIAIg- J Tip 3.0 cm x 190 cm+ACI-,PCK,Reference Only,28717648025949
Coronary,Wires,All Star,1001740J,+ACI-HI-TORQUE ALL STAR+ISI- Guide Wire .014+ACIAIg- J Tip 3.0 cm x 190 cm+ACI-,EA,1,08717648025945
Coronary,Wires,All Star,1001741J,+ACI-HI-TORQUE ALL STAR+ISI- Guide Wire .014+ACIAIg- J Tip 3.0 cm x 300 cm+ACI-,PCK,Reference Only,28717648025956
Coronary,Wires,All Star,1001741J,+ACI-HI-TORQUE ALL STAR+ISI- Guide Wire .014+ACIAIg- J Tip 3.0 cm x 300 cm+ACI-,EA,1,08717648025952
Coronary,Wires,Asahi,1011895H,ASAHI FIELDER FC PTCA Guide Wire w/Hydrophilic Coating 180 cm,EA,Reference Only,04547327067935
Coronary,Wires,Asahi,1011895H,ASAHI FIELDER FC PTCA Guide Wire w/Hydrophilic Coating 180 cm,PCK,5,14547327067932
Coronary,Wires,Asahi,1011896H,ASAHI FIELDER FC PTCA Guide Wire w/Hydrophilic Coating 300 cm,EA,Reference Only,04547327067942
Coronary,Wires,Asahi,1011896H,ASAHI FIELDER FC PTCA Guide Wire w/Hydrophilic Coating 300 cm,PCK,5,14547327067949
Coronary,Wires,Asahi,12776-01,ASAHI PROWATER PTCA Guide Wire 180 cm,PCK,5,14547327056127
Coronary,Wires,Asahi,12776-01,ASAHI PROWATER PTCA Guide Wire 180 cm,EA,Reference Only,04547327056120
Coronary,Wires,Asahi,12776-02,ASAHI PROWATER PTCA Guide Wire J Tip 180 cm,PCK,5,14547327056189
Coronary,Wires,Asahi,12776-02,ASAHI PROWATER PTCA Guide Wire J Tip 180 cm,EA,Reference Only,04547327056182
Coronary,Wires,Asahi,12777-01,ASAHI MIRACLEbros 4.5 PTCA Guide Wire 180 cm,EA,Reference Only,04547327056045
Coronary,Wires,Asahi,12777-01,ASAHI MIRACLEbros 4.5 PTCA Guide Wire 180 cm,PCK,5,14547327056042
Coronary,Wires,Asahi,12778-01,ASAHI MIRACLEbros 3 PTCA Guide Wire 180 cm,EA,Reference Only,04547327056007
Coronary,Wires,Asahi,12778-01,ASAHI MIRACLEbros 3 PTCA Guide Wire 180 cm,PCK,5,14547327056004
Coronary,Wires,Asahi,12779-01,ASAHI MIRACLEbros 6 PTCA Guide Wire 180 cm,EA,Reference Only,04547327056083
Coronary,Wires,Asahi,12779-01,ASAHI MIRACLEbros 6 PTCA Guide Wire 180 cm,PCK,5,14547327056080
Coronary,Wires,Asahi,12780-01,ASAHI SOFT PTCA Guide Wire 180 cm,PCK,5,14547327056196
Coronary,Wires,Asahi,12780-01,ASAHI SOFT PTCA Guide Wire 180 cm,EA,Reference Only,04547327056199
Coronary,Wires,Asahi,12780-02,ASAHI SOFT PTCA Guide Wire J Tip 180 cm,EA,Reference Only,04547327056250
Coronary,Wires,Asahi,12780-02,ASAHI SOFT PTCA Guide Wire J Tip 180 cm,PCK,5,14547327056257
Coronary,Wires,Asahi,12781-01,ASAHI GRAND SLAM PTCA Guide Wire 180 cm,PCK,5,14547327055830
Coronary,Wires,Asahi,12781-01,ASAHI GRAND SLAM PTCA Guide Wire 180 cm,EA,Reference Only,04547327055833
Coronary,Wires,Asahi,12781-02,ASAHI GRAND SLAM PTCA Guide Wire J Tip 180 cm,PCK,5,14547327055892
Coronary,Wires,Asahi,12781-02,ASAHI GRAND SLAM PTCA Guide Wire J Tip 180 cm,EA,Reference Only,04547327055895
Coronary,Wires,Asahi,12782-01,ASAHI MEDIUM PTCA Guide Wire 180 cm,PCK,5,14547327055953
Coronary,Wires,Asahi,12782-01,ASAHI MEDIUM PTCA Guide Wire 180 cm,EA,Reference Only,04547327055956
Coronary,Wires,Asahi,12783-01,ASAHI STANDARD PTCA Guide Wire 180 cm,PCK,5,14547327056288
Coronary,Wires,Asahi,12783-01,ASAHI STANDARD PTCA Guide Wire 180 cm,EA,Reference Only,04547327056281
Coronary,Wires,Asahi,12784-01,ASAHI CONFIANZA PTCA Guide Wire 180 cm,PCK,5,14547327055748
Coronary,Wires,Asahi,12784-01,ASAHI CONFIANZA PTCA Guide Wire 180 cm,EA,Reference Only,04547327055741
Coronary,Wires,Asahi,12785-01,ASAHI LIGHT PTCA Guide Wire 180 cm,EA,Reference Only,04547327055918
Coronary,Wires,Asahi,12785-01,ASAHI LIGHT PTCA Guide Wire 180 cm,PCK,5,14547327055915
Coronary,Wires,Asahi,14935-01,ASAHI PROWATER PTCA Guide Wire 300 cm,EA,Reference Only,04547327056144
Coronary,Wires,Asahi,14935-01,ASAHI PROWATER PTCA Guide Wire 300 cm,PCK,5,14547327056141
Coronary,Wires,Asahi,14935-02,ASAHI PROWATER PTCA Guide Wire J Tip 300 cm,EA,Reference Only,04547327056168
Coronary,Wires,Asahi,14935-02,ASAHI PROWATER PTCA Guide Wire J Tip 300 cm,PCK,5,14547327056165
Coronary,Wires,Asahi,14936-01,ASAHI MIRACLEbros 4.5 PTCA Guide Wire 300 cm,EA,Reference Only,04547327056069
Coronary,Wires,Asahi,14936-01,ASAHI MIRACLEbros 4.5 PTCA Guide Wire 300 cm,PCK,5,14547327056066
Coronary,Wires,Asahi,14937-01,ASAHI MIRACLEbros 3 PTCA Guide Wire 300 cm,EA,Reference Only,04547327056021
Coronary,Wires,Asahi,14937-01,ASAHI MIRACLEbros 3 PTCA Guide Wire 300 cm,PCK,5,14547327056028
Coronary,Wires,Asahi,14938-01,ASAHI MIRACLEbros 6 PTCA Guide Wire 300 cm,EA,Reference Only,04547327056106
Coronary,Wires,Asahi,14938-01,ASAHI MIRACLEbros 6 PTCA Guide Wire 300 cm,PCK,5,14547327056103
Coronary,Wires,Asahi,14939-01,ASAHI SOFT PTCA Guide Wire 300 cm,EA,Reference Only,04547327056229
Coronary,Wires,Asahi,14939-01,ASAHI SOFT PTCA Guide Wire 300 cm,PCK,5,14547327056226
Coronary,Wires,Asahi,14939-02,ASAHI SOFT PTCA Guide Wire J Tip 300 cm,EA,Reference Only,04547327056243
Coronary,Wires,Asahi,14939-02,ASAHI SOFT PTCA Guide Wire J Tip 300 cm,PCK,5,14547327056240
Coronary,Wires,Asahi,14940-01,ASAHI GRAND SLAM PTCA Guide Wire 300 cm,EA,Reference Only,04547327055857
Coronary,Wires,Asahi,14940-01,ASAHI GRAND SLAM PTCA Guide Wire 300 cm,PCK,5,14547327055854
Coronary,Wires,Asahi,14940-02,ASAHI GRAND SLAM PTCA Guide Wire J Tip 300 cm,EA,Reference Only,04547327055871
Coronary,Wires,Asahi,14940-02,ASAHI GRAND SLAM PTCA Guide Wire J Tip 300 cm,PCK,5,14547327055878
Coronary,Wires,Asahi,14941-01,ASAHI MEDIUM PTCA Guide Wire 300 cm,EA,Reference Only,04547327055970
Coronary,Wires,Asahi,14941-01,ASAHI MEDIUM PTCA Guide Wire 300 cm,PCK,5,14547327055977
Coronary,Wires,Asahi,14942-01,ASAHI STANDARD PTCA Guide Wire 300 cm,EA,Reference Only,04547327056304
Coronary,Wires,Asahi,14942-01,ASAHI STANDARD PTCA Guide Wire 300 cm,PCK,5,14547327056301
Coronary,Wires,Asahi,14943-01,ASAHI CONFIANZA PTCA Guide Wire 300 cm,EA,Reference Only,04547327055765
Coronary,Wires,Asahi,14943-01,ASAHI CONFIANZA PTCA Guide Wire 300 cm,PCK,5,14547327055762
Coronary,Wires,Asahi,14944-01,ASAHI LIGHT PTCA Guide Wire 300 cm,EA,Reference Only,04547327055925
Coronary,Wires,Asahi,14944-01,ASAHI LIGHT PTCA Guide Wire 300 cm,PCK,5,14547327055922
Coronary,Wires,Asahi,20629-01,ASAHI CONFIANZA PRO PTCA Guide Wire 180 cm,EA,Reference Only,04547327055796
Coronary,Wires,Asahi,20629-01,ASAHI CONFIANZA PRO PTCA Guide Wire 180 cm,PCK,5,14547327055793
Coronary,Wires,Asahi,20629-02,ASAHI CONFIANZA PRO PTCA Guide Wire 300 cm,EA,Reference Only,04547327055819
Coronary,Wires,Asahi,20629-02,ASAHI CONFIANZA PRO PTCA Guide Wire 300 cm,PCK,5,14547327055816
Coronary,Wires,Asahi,82358-01,ASAHI PROWATERflex PTCA Guide Wire 180 cm,EA,Reference Only,04547327056311
Coronary,Wires,Asahi,82358-01,ASAHI PROWATERflex PTCA Guide Wire 180 cm,PCK,5,14547327056318
Coronary,Wires,Asahi,82358-02,ASAHI PROWATERflex PTCA Guide Wire 300 cm,PCK,5,14547327056325
Coronary,Wires,Asahi,82358-02,ASAHI PROWATERflex PTCA Guide Wire 300 cm,EA,Reference Only,04547327056328
Coronary,Wires,Asahi,82358-11,ASAHI PROWATERflex PTCA Guide Wire J Tip 180 cm,EA,Reference Only,04547327062374
Coronary,Wires,Asahi,82358-11,ASAHI PROWATERflex PTCA Guide Wire J Tip 180 cm,PCK,5,14547327062371
Coronary,Wires,Asahi,82358-12,ASAHI PROWATERflex PTCA Guide Wire J Tip 300 cm,EA,Reference Only,04547327062381
Coronary,Wires,Asahi,82358-12,ASAHI PROWATERflex PTCA Guide Wire J Tip 300 cm,PCK,5,14547327062388
Coronary,Wires,Asahi,82359-01,ASAHI FIELDER PTCA Guide Wire w/Hydrophilic Coating 180 cm,EA,Reference Only,04547327056687
Coronary,Wires,Asahi,82359-01,ASAHI FIELDER PTCA Guide Wire w/Hydrophilic Coating 180 cm,PCK,5,14547327056684
Coronary,Wires,Asahi,82359-02,ASAHI FIELDER PTCA Guide Wire w/Hydrophilic Coating 300 cm,PCK,5,14547327056691
Coronary,Wires,Asahi,82359-02,ASAHI FIELDER PTCA Guide Wire w/Hydrophilic Coating 300 cm,EA,Reference Only,04547327056694
Coronary,Wires,Asahi,82359-11,ASAHI FIELDER PTCA Guide Wire w/Hydrophilic Coating J Tip 180 cm,EA,Reference Only,04547327062770
Coronary,Wires,Asahi,82359-11,ASAHI FIELDER PTCA Guide Wire w/Hydrophilic Coating J Tip 180 cm,PCK,5,14547327062777
Coronary,Wires,Asahi,82359-12,ASAHI FIELDER PTCA Guide Wire w/Hydrophilic Coating J Tip 300 cm,PCK,5,14547327062784
Coronary,Wires,Asahi,82359-12,ASAHI FIELDER PTCA Guide Wire w/Hydrophilic Coating J Tip 300 cm,EA,Reference Only,04547327062787
Coronary,Wires,Asahi,82902-01,ASAHI CONFIANZA PRO PTCA Guide Wire 180 cm,EA,Reference Only,04547327058155
Coronary,Wires,Asahi,82902-01,ASAHI CONFIANZA PRO PTCA Guide Wire 180 cm,PCK,5,14547327058152
Coronary,Wires,Asahi,82902-02,ASAHI CONFIANZA PRO PTCA Guide Wire 300 cm,EA,Reference Only,04547327058162
Coronary,Wires,Asahi,82902-02,ASAHI CONFIANZA PRO PTCA Guide Wire 300 cm,PCK,5,14547327058169
Coronary,Wires,Asahi,82903-01,ASAHI MIRACLEbros 12 PTCA Guide Wire 180 cm,EA,Reference Only,04547327058131
Coronary,Wires,Asahi,82903-01,ASAHI MIRACLEbros 12 PTCA Guide Wire 180 cm,PCK,5,14547327058138
Coronary,Wires,Asahi,82903-02,ASAHI MIRACLEbros 12 PTCA Guide Wire 300 cm,EA,Reference Only,04547327058148
Coronary,Wires,Asahi,82903-02,ASAHI MIRACLEbros 12 PTCA Guide Wire 300 cm,PCK,5,14547327058145
Coronary,Wires,Asahi,AG149000,ASAHI Guide Wire Extension,PCK,5,14547327076934
Coronary,Wires,Asahi,AG149000,ASAHI Guide Wire Extension,EA,Reference Only,04547327076937
Coronary,Wires,Asahi,AGP140001J,ASAHI FIELDER FC PTCA Guide Wire w/Hydrophilic Coating J Tip 180 cm,PCK,5,14547327076217
Coronary,Wires,Asahi,AGP140001J,ASAHI FIELDER FC PTCA Guide Wire w/Hydrophilic Coating J Tip 180 cm,EA,Reference Only,04547327076210
Coronary,Wires,Asahi,AGP140002,ASAHI FIELDER XT PTCA Guide Wire w/Hydrophilic Coating J Tip 190 cm,EA,Reference Only,04547327072854
Coronary,Wires,Asahi,AGP140002,ASAHI FIELDER XT PTCA Guide Wire w/Hydrophilic Coating J Tip 190 cm,PCK,5,14547327072851
Coronary,Wires,Asahi,AGP140301J,ASAHI FIELDER FC PTCA Guide Wire w/Hydrophilic Coating J Tip 300 cm,EA,Reference Only,04547327076227
Coronary,Wires,Asahi,AGP140301J,ASAHI FIELDER FC PTCA Guide Wire w/Hydrophilic Coating J Tip 300 cm,PCK,5,14547327076224
Coronary,Wires,Asahi,AGP140302,ASAHI FIELDER XT PTCA Guide Wire w/Hydrophilic Coating 300 cm,EA,Reference Only,04547327072861
Coronary,Wires,Asahi,AGP140302,ASAHI FIELDER XT PTCA Guide Wire w/Hydrophilic Coating 300 cm,PCK,5,14547327072868
Coronary,Wires,Asahi,AHW14R001S,ASAHI SION PTCA Guide Wire 180 cm Straight Tip,EA,Reference Only,04547327082624
Coronary,Wires,Asahi,AHW14R001S,ASAHI SION PTCA Guide Wire 180 cm Straight Tip,PCK,5,14547327082621
Coronary,Wires,Asahi,AHW14R301S,ASAHI SION PTCA Guide Wire 300 cm Straight Tip,EA,Reference Only,04547327082631
Coronary,Wires,Asahi,AHW14R301S,ASAHI SION PTCA Guide Wire 300 cm Straight Tip,PCK,5,14547327082638
Coronary,Wires,Asahi,AHW14S003S,ASAHI ULTIMATEbros 3 PTCA Guide Wire 180 cm,PCK,5,14547327084557
Coronary,Wires,Asahi,AHW14S003S,ASAHI ULTIMATEbros 3 PTCA Guide Wire 180 cm,EA,Reference Only,04547327084550
Coronary,Wires,Asahi,AHW14S303S,ASAHI ULTIMATEbros 3 PTCA Guide Wire 300 cm,EA,Reference Only,04547327084567
Coronary,Wires,Asahi,AHW14S303S,ASAHI ULTIMATEbros 3 PTCA Guide Wire 300 cm,PCK,5,14547327084564
Coronary,Wires,BHW,1000462H,+ACI-HI-TORQUE BALANCE HEAVYWEIGHT+ISI- Guide Wire w/Hydrocoat .014+ACIAIg- Straight 4.5 cm x 190 cm+ACI-,PCK,Reference Only,28717648015483
Coronary,Wires,BHW,1000462H,+ACI-HI-TORQUE BALANCE HEAVYWEIGHT+ISI- Guide Wire w/Hydrocoat .014+ACIAIg- Straight 4.5 cm x 190 cm+ACI-,EA,1,08717648015489
Coronary,Wires,BHW,1000462HJ,+ACI-HI-TORQUE BALANCE HEAVYWEIGHT+ISI- Guide Wire w/Hydrocoat .014+ACIAIg- J Tip 4.5 cm x 190 cm+ACI-,EA,1,08717648015496
Coronary,Wires,BHW,1000462HJ,+ACI-HI-TORQUE BALANCE HEAVYWEIGHT+ISI- Guide Wire w/Hydrocoat .014+ACIAIg- J Tip 4.5 cm x 190 cm+ACI-,PCK,Reference Only,28717648015490
Coronary,Wires,BHW,1000463H,+ACI-HI-TORQUE BALANCE HEAVYWEIGHT+ISI- Guide Wire w/Hydrocoat .014+ACIAIg- Straight 4.5 cm x 300 cm+ACI-,PCK,Reference Only,28717648015506
Coronary,Wires,BHW,1000463H,+ACI-HI-TORQUE BALANCE HEAVYWEIGHT+ISI- Guide Wire w/Hydrocoat .014+ACIAIg- Straight 4.5 cm x 300 cm+ACI-,EA,1,08717648015502
Coronary,Wires,BHW,1000463HJ,+ACI-HI-TORQUE BALANCE HEAVYWEIGHT+ISI- Guide Wire w/Hydrocoat .014+ACIAIg- J Tip 4.5 cm x 300 cm+ACI-,PCK,Reference Only,28717648015513
Coronary,Wires,BHW,1000463HJ,+ACI-HI-TORQUE BALANCE HEAVYWEIGHT+ISI- Guide Wire w/Hydrocoat .014+ACIAIg- J Tip 4.5 cm x 300 cm+ACI-,EA,1,08717648015519
Coronary,Wires,BMW,1001780,+ACI-HI-TORQUE BALANCE MIDDLEWEIGHT+ISI- Guide Wire .014+ACIAIgAiACI- Straight Tip 3.0 cm x 190 cm+ACI-,EA,1,08717648013836
Coronary,Wires,BMW,1001780,+ACI-HI-TORQUE BALANCE MIDDLEWEIGHT+ISI- Guide Wire .014+ACIAIgAiACI- Straight Tip 3.0 cm x 190 cm+ACI-,PCK,Reference Only,28717648013830
Coronary,Wires,BMW,1001782,+ACI-HI-TORQUE BALANCE MIDDLEWEIGHT+ISI- Guide Wire .014+ACIAIgAiACI- Straight Tip 3.0 cm x 300 cm+ACI-,EA,1,08717648013843
Coronary,Wires,BMW,1001782,+ACI-HI-TORQUE BALANCE MIDDLEWEIGHT+ISI- Guide Wire .014+ACIAIgAiACI- Straight Tip 3.0 cm x 300 cm+ACI-,PCK,Reference Only,28717648013847
Coronary,Wires,BMW,1009660,+ACI-HI-TORQUE BALANCE MIDDLEWEIGHT UNIVERSAL+ISI- Guide Wire .014+ACIAIg- Straight Tip 3.0 cm x 190 cm+ACI-,PCK,Reference Only,28717648014332
Coronary,Wires,BMW,1009660,+ACI-HI-TORQUE BALANCE MIDDLEWEIGHT UNIVERSAL+ISI- Guide Wire .014+ACIAIg- Straight Tip 3.0 cm x 190 cm+ACI-,EA,1,08717648014338
Coronary,Wires,BMW,1009661,+ACI-HI-TORQUE BALANCE MIDDLEWEIGHT UNIVERSAL+ISI- Guide Wire .014+ACIAIg- Straight Tip 3.0 cm x 300 cm+ACI-,EA,1,08717648014345
Coronary,Wires,BMW,1009661,+ACI-HI-TORQUE BALANCE MIDDLEWEIGHT UNIVERSAL+ISI- Guide Wire .014+ACIAIg- Straight Tip 3.0 cm x 300 cm+ACI-,PCK,Reference Only,28717648014349
Coronary,Wires,BMW,1009662,+ACI-HI-TORQUE BALANCE MIDDLEWEIGHT UNIVERSAL+ISI- Guide Wire .014+ACIAIg- Straight Tip w/o marker 190 cm+ACI-,EA,1,08717648014352
Coronary,Wires,BMW,1009662,+ACI-HI-TORQUE BALANCE MIDDLEWEIGHT UNIVERSAL+ISI- Guide Wire .014+ACIAIg- Straight Tip w/o marker 190 cm+ACI-,PCK,Reference Only,28717648014356
Coronary,Wires,BMW,1009663,+ACI-HI-TORQUE BALANCE MIDDLEWEIGHT UNIVERSAL+ISI- Guide Wire .014+ACIAIg- Straight Tip w/o marker 300 cm+ACI-,EA,1,08717648014369
Coronary,Wires,BMW,1009663,+ACI-HI-TORQUE BALANCE MIDDLEWEIGHT UNIVERSAL+ISI- Guide Wire .014+ACIAIg- Straight Tip w/o marker 300 cm+ACI-,PCK,Reference Only,28717648014363
Coronary,Wires,BMW,1009664,HI-TORQUE BALANCE MIDDLEWEIGHT UNIVERSAL II Guide Wire Straight Tip Pak  190 cm,EA,1,08717648118715
Coronary,Wires,BMW,1009664,HI-TORQUE BALANCE MIDDLEWEIGHT UNIVERSAL II Guide Wire Straight Tip Pak  190 cm,PCK,Reference Only,28717648118719
Coronary,Wires,BMW,1009665,HI-TORQUE BALANCE MIDDLEWEIGHT UNIVERSAL II Guide Wire Straight Tip Pak  300 cm,PCK,Reference Only,28717648118726
Coronary,Wires,BMW,1009665,HI-TORQUE BALANCE MIDDLEWEIGHT UNIVERSAL II Guide Wire Straight Tip Pak  300 cm,EA,1,08717648118722
Coronary,Wires,BMW,1009666,HI-TORQUE BALANCE MIDDLEWEIGHT UNIVERSAL II Guide Wire Straight Tip Pak w/o Markers  190 cm,PCK,Reference Only,28717648118733
Coronary,Wires,BMW,1009666,HI-TORQUE BALANCE MIDDLEWEIGHT UNIVERSAL II Guide Wire Straight Tip Pak w/o Markers  190 cm,EA,1,08717648118739
Coronary,Wires,BMW,1009667,HI-TORQUE BALANCE MIDDLEWEIGHT UNIVERSAL II Guide Wire Straight Tip Pak w/o Markers  300 cm,PCK,Reference Only,28717648118740
Coronary,Wires,BMW,1009667,HI-TORQUE BALANCE MIDDLEWEIGHT UNIVERSAL II Guide Wire Straight Tip Pak w/o Markers  300 cm,EA,1,08717648118746
Coronary,Wires,BMW,1001780-HC,+ACI-HI-TORQUE BALANCE MIDDLEWEIGHT+ISI- Guide Wire w/Hydrocoat .014+ACIAIg- Straight Tip 3.0 cm x 190 cm+ACI-,EA,1,08717648025969
